"Gene_symbol","log2FoldChange"
"RAD51C",-3.45036883004414
"MIR554",-3.45079003933044
"MFN1",-3.45147657201273
"TM9SF3",-3.45203887763074
"METTL25",-3.45218518746951
"ITM2A",-3.45313419230526
"FAM88D",-3.45357628224497
"OSBPL1A",-3.45421042735259
"TSPAN3",-3.45447282121899
"DIMT1",-3.45478263160799
"ACTR2",-3.45689458382925
"TEAD1",-3.4571399796692
"PTPN13",-3.45735220665954
"ANKHD1-EIF4EBP3",-3.45816604392498
"ARRDC1-AS1",-3.45829407388734
"LRRC15",-3.45893023593274
"GCLC",-3.45919825208721
"RPL23AP11",-3.45921377336902
"SMPDL3A",-3.46009221469129
"FCER1A",-3.46130772197693
"RPL17P25",-3.46205600669098
"IGLVI-70",-3.46212965909262
"NUDT7",-3.4624955274106
"NARS1",-3.46278118710815
"H2BC21",-3.46328246846515
"ITGA9-AS1",-3.46354718907916
"APTX",-3.46368315128073
"MPHOSPH9",-3.46457571517473
"IVD",-3.46552520055448
"MRPS31P5",-3.4660432591252
"PELI1",-3.46672760100877
"PCP4L1",-3.46766512816685
"STT3A",-3.46866064709889
"PTPRB",-3.46877574663628
"ZNF667-AS1",-3.4689761404095
"CSNK1G3",-3.46902012665818
"NPY5R",-3.46904862307594
"PDE6B",-3.4694136461831
"EMB",-3.4702218243678
"NPY2R",-3.47185806354514
"LINC03006",-3.47382317814277
"JAK2",-3.47425020706491
"TRAV8-4",-3.47441877803453
"SOS1",-3.47562076227399
"PDE6A",-3.47624318340809
"SP3",-3.47633717231317
"THAP1",-3.47647059760403
"CYLD",-3.47771907625293
"ZNF436",-3.47826543588262
"KCTD14",-3.47855255373914
"CYBRD1",-3.47914273577353
"ZSCAN12",-3.47953732011996
"LINC01766",-3.47989912769857
"HSPBAP1",-3.48010096648823
"ZNF528",-3.48227477745396
"PTCHD1",-3.48281079938145
"FBXL3",-3.48443541210285
"MTUS1",-3.48472243665215
"JAM3",-3.48593660514233
"PLEKHS1",-3.48695447196711
"ATF1",-3.48768770875747
"TLR1",-3.4884235799162
"LEAP2",-3.48871911470571
"UROS",-3.48908021235419
"RPAP2",-3.48912344426797
"FAM27B",-3.48956622575053
"GNG4",-3.49002024447731
"UTP11",-3.49005712236642
"SCN7A",-3.49018888970058
"LPAR6",-3.49045879841121
"SHQ1",-3.49145300317432
"TFAM",-3.49148466670233
"AGTPBP1",-3.49273454923846
"SAMSN1",-3.49422123949419
"BTK",-3.49573173552526
"NTS",-3.49595351762146
"PTAR1",-3.49668977525743
"SMU1",-3.49732099712412
"OLA1",-3.49782550397694
"SLC12A6",-3.49901365256474
"USP16",-3.49972079962941
"PPARGC1A",-3.50045747133526
"CYP4X1",-3.50142566936042
"OR7E14P",-3.5014885642093
"ZNF234",-3.50294105145534
"CCDC30",-3.50472497553335
"SMG1P7",-3.50521430443168
"FLACC1",-3.50623243726586
"DEPTOR",-3.5065677508741
"HMCN1",-3.51044352597911
"TMEM60",-3.51108488261585
"WDR47",-3.51156046590674
"CAT",-3.51162997137002
"COX18",-3.51224861388061
"LINC02487",-3.5125527421158
"SELENOI",-3.51552587256944
"CD55",-3.51557881971146
"GRIA2",-3.51695679141433
"LOC100129573",-3.51808764954958
"CACNB4",-3.51958748989015
"TUBG1P",-3.52244762611028
"LOC127239154",-3.52255123345119
"COXFA4L3",-3.52395937064124
"DENND10",-3.52469040842025
"NAP1L1",-3.52484898123178
"CALCOCO2",-3.52617197216205
"COPB1",-3.52772206512954
"DNAAF4",-3.5282371293142
"ACSS3",-3.52824631865341
"ZSCAN31",-3.52857594372034
"SGCG",-3.52859194675082
"LRATD2",-3.5286014068871
"POLR2B",-3.52863486152396
"ZNF800",-3.52915001871969
"KRT8P50",-3.52944522219824
"ZNF699",-3.53129943018037
"OPA1",-3.53338362029201
"KRT2",-3.533789457095
"CRYBA1",-3.5345122617754
"PSMA2",-3.5352341809869
"SDHAF4",-3.53550670722898
"NAA35",-3.53551186365644
"C3orf38",-3.53578034677136
"KRT8P31",-3.53642821334297
"RAB2B",-3.53658329062945
"COCH-AS1",-3.53658342170015
"RTRAF",-3.53670713122244
"PITX1-AS1",-3.53729132509989
"PJVK",-3.53780495697619
"PARK7P1",-3.53884775313349
"PIH1D2",-3.53910098863845
"MS4A4A",-3.539297004129
"CYP4Z1",-3.54047353504687
"ADK",-3.54077244802147
"RPL17-C18orf32",-3.54086136824051
"USP7",-3.5414416495589
"EYA4",-3.54202799631954
"GCNT3",-3.54291986175221
"CLCC1",-3.54292738275229
"HMGCS1",-3.54508732085022
"CD2AP",-3.5455707604181
"TRGV8",-3.54654740526348
"RLIMP1",-3.54737872228833
"SS18",-3.54791161810359
"TRGV1",-3.54847192209533
"ATP6V1E1",-3.54910513493504
"IMPA1",-3.54924055633434
"FANCD2",-3.5498413139267
"REPS1",-3.55037066872051
"AMN1",-3.55054105216218
"ADGRL2",-3.55121346340148
"FERRY3",-3.55175757960974
"ZNF461",-3.55189433751105
"LIPA",-3.55240377884122
"LNPEP",-3.55370673145535
"WAC",-3.55462009799264
"SPEF2",-3.5546759953845
"H2BC7",-3.5549685980408
"PFDN5",-3.55572036195215
"ENPP1",-3.5557325448969
"RAPGEF5",-3.55576096078547
"RAB6A",-3.55615640028043
"MIR99AHG",-3.5591090212602
"BBS9",-3.56011667300598
"TBCK",-3.56047488861203
"IGHV1-45",-3.56085975606827
"PAX3",-3.56107060912275
"NSA2",-3.56136812445462
"RPS14",-3.56206368593383
"H2BC6",-3.56260207788318
"BDH2",-3.56315746367605
"NDUFA12",-3.5640031590009
"ZNF883",-3.56570252446218
"GLUD2",-3.56597476524454
"PLBD1",-3.56632152430603
"SDHAF2",-3.56675692050482
"ERVMER34-1",-3.56703791414698
"SEPTIN7",-3.56739691604004
"H2BC9",-3.56771821035718
"SOAT1",-3.5677220159484
"AFG3L1P",-3.56775821852516
"CEPT1",-3.56883217387677
"NDUFB3",-3.56970658208358
"UBR1",-3.56984493036112
"MARCHF7",-3.56985517451688
"MARVELD2",-3.57022894994118
"PPIAP91",-3.57072789597665
"LRRC28",-3.57185160454161
"MCCC1",-3.57185994446181
"TTC9C",-3.57347391633815
"PCNX4",-3.57423608242468
"SPATA17",-3.57429941008575
"SLC25A13",-3.57450145078199
"GAN",-3.57471329323356
"LDHB",-3.57478748842214
"CABS1",-3.57646341656887
"NFATC3",-3.57657683265638
"FSD1L",-3.57899603408312
"SHOC2",-3.57965897263935
"SOX21",-3.58095711969568
"ZNF470",-3.58250107947308
"MTIF3",-3.58278770019754
"RDX",-3.58690078541324
"ZNF433-AS1",-3.58740999853782
"ZNF770",-3.59051480442521
"MBIP",-3.59114768006661
"BAG4",-3.59147058889083
"ZNF174",-3.59151628036694
"CCSER1",-3.59159774612742
"CYP2C8",-3.59182761766065
"CDKL5",-3.59193804739953
"SENP6",-3.59209980632552
"SACM1L",-3.59210615444091
"UTS2R",-3.59302975345897
"RAF1",-3.59329323359545
"PCBP2",-3.59446264982195
"LTV1",-3.59484383969358
"SMCO1",-3.59540224315642
"NKX2-3",-3.59725939642591
"PPIAP64",-3.59786423745591
"SULT1A2",-3.59870386507004
"CLDN24",-3.59873661137518
"NR3C2",-3.59991964765963
"TRAPPC8",-3.60028253221038
"BMPR2",-3.60112432206709
"JMJD1C",-3.60161615740595
"FRK",-3.60219433659531
"CYP19A1",-3.60346213327276
"DYRK1A",-3.60346880896515
"ZNF226",-3.60348888606447
"ZNF781",-3.60403688106061
"NFE2L2",-3.60438094266854
"RNY3",-3.60497862972119
"PAMR1",-3.60525512427507
"DNAJC10",-3.60592303773131
"UBE2W",-3.60594017286322
"SAP30L",-3.60623518042681
"RPL35A",-3.60823567261516
"CHRDL1",-3.60838540392028
"AIMP1",-3.60862160813088
"TFCP2L1",-3.60909719304536
"PIGN",-3.6094695717437
"TMEM40",-3.60976474022542
"FAM133B",-3.60986603793867
"ST8SIA4",-3.61018956831683
"CCL2",-3.61034823999936
"KARS1P1",-3.61217804128279
"ADAM10",-3.61304193171498
"PIK3R3",-3.61311259025592
"HOOK3",-3.61315577752995
"DBF4",-3.61422723487938
"SYNJ2BP",-3.61442912201465
"EIF2AK3-AS1",-3.61541252271696
"SNORD46",-3.61545711247189
"ALG5",-3.6158060063449
"PALS1",-3.61752501815379
"CEP70",-3.61786170908142
"AKR1C3",-3.61793549386297
"AGR3",-3.6184124128523
"TMEM87A",-3.61935177948566
"APAF1",-3.61949343589685
"PRKD3",-3.61955671939274
"ARF4",-3.61957544950098
"RRN3P2",-3.62006655230111
"SNX29P2",-3.62006655230111
"TM9SF2",-3.62056577530187
"KIAA1328",-3.62108352014675
"VPS13B",-3.62222070957438
"PPP2CA",-3.62240998638404
"NDUFS1",-3.62260856103583
"ARSF",-3.623920515048
"NCALD",-3.62438462734618
"GLT1D1",-3.62575421971158
"YTHDF3",-3.62583472785221
"SBF2",-3.62882221115779
"SMARCE1P1",-3.6295053213879
"CDK17",-3.62966315395403
"CDK15",-3.63077691476026
"SPDYE21",-3.63370925356173
"CCDC7",-3.63388855652626
"ICOS",-3.63441514526918
"WIPI1",-3.63489537834583
"FAM25A",-3.63532508492019
"H4C13",-3.63538441709887
"HAUS4",-3.63540252576004
"FGF14",-3.63564060574086
"CD58",-3.63724995975599
"DHFR",-3.63882628382187
"HDAC1P2",-3.63889754743467
"GCOM1",-3.63946273140428
"CLOCK",-3.6405248915733
"SDHAP1",-3.64064821201815
"TMC5",-3.64368959329526
"RPSAP21",-3.64426732970512
"CDKL1",-3.64518879968849
"RAB3GAP2",-3.64584302535233
"SAV1",-3.64590248845691
"ASIC1",-3.64773994893506
"COPS7B",-3.64838758423137
"ZMYM6",-3.64842292109176
"PGBD4",-3.64883442850014
"ZNF81",-3.64911573033013
"TF",-3.64959195939671
"ZNF569",-3.64985055510938
"CUL2",-3.6501425473072
"C14orf119",-3.65019434358721
"MIX23",-3.65148734064994
"TSPAN2",-3.65251001578788
"DPT",-3.65290460018949
"ZNF527",-3.6533081560697
"ZNF292",-3.65387510503597
"PLXDC2",-3.65465437748732
"LINC01588",-3.65474994860605
"LINC01599",-3.65474994860605
"ZBTB24",-3.6556909332265
"CRBN",-3.65702762485608
"FCGR3B",-3.65940889751229
"LOC124905743",-3.65940889751229
"FNTB",-3.66023820819177
"NME8",-3.66074401668778
"IL1RAPL1",-3.66076023863512
"ANKEF1",-3.66218382848328
"QRSL1P3",-3.66261951882989
"CCDC171",-3.66310123013622
"GNPDA2",-3.66366437650617
"USP34",-3.66535430184245
"AGPAT5",-3.66701928483578
"GMFB",-3.66701955326642
"SCAMP1",-3.66728139924865
"MAPK8",-3.66768809842225
"PARLP2",-3.66786713291935
"ZNF772",-3.66803308584366
"TXNL4B",-3.66927661836631
"RPSA",-3.6693216207983
"ATP5F1C",-3.67029228973934
"TMEM177",-3.67070734221893
"HBD",-3.67317643751858
"NEB",-3.67384601571833
"CEP83",-3.67402004575756
"FTOP1",-3.67402534564165
"SSB",-3.67609667398774
"ALG8",-3.67623728456633
"SLC5A1",-3.6771530641843
"DDX3X",-3.67742393783427
"PLCB4",-3.67892982961122
"SUGT1P4-STRA6LP",-3.67919223725502
"H2BC14",-3.67949076671406
"ARSG",-3.6796624453702
"PIGK",-3.68123354201501
"CA5BP1",-3.68136287701162
"CHAC2",-3.68141925978815
"GPR22",-3.68195127187522
"RAB27B",-3.68243404333709
"EEF1B2P3",-3.68309107901001
"PSMG2",-3.68341262685102
"BIRC3",-3.68382957728868
"RPP38",-3.68517877957134
"RPL11",-3.68701776852463
"LINC03129",-3.68716708053621
"SEC14L1P1",-3.68744328310875
"CCDC82",-3.68757398710546
"TIMM23",-3.68817045187446
"ERCC8",-3.68966741920652
"ZNF841",-3.68967471753347
"CRTAC1",-3.68975852033755
"IGHV3-41",-3.68984006202615
"FLT3",-3.69005990672269
"RPPH1",-3.69040080038264
"RBX1",-3.69078752675946
"LINC01550",-3.69190293680439
"ARHGAP5",-3.69260638457797
"ZNF518B",-3.69332798631267
"ATP6V1C1",-3.6935119521222
"SCLT1",-3.69365322455964
"ABHD13",-3.69381754281341
"DENND4C",-3.69469302686033
"UFM1",-3.69591688752795
"ORC5",-3.69706908700339
"CLDN12",-3.69775615338577
"AK9",-3.69805943827745
"ZNF419",-3.69860438979632
"H2BC10",-3.69868350832061
"VPS35",-3.69900974158277
"TAX1BP1",-3.69902001922281
"LSAMP",-3.69960430429178
"PPP1CC",-3.69961824906516
"ATOSA",-3.69984029264562
"WRN",-3.70145504842286
"ZNF75D",-3.70146873058221
"APH1B",-3.7017487270743
"IL12B",-3.70180293910429
"RPL6P10",-3.70235911979696
"HRH2",-3.70299570260363
"MAP4K5",-3.70316267598501
"CLEC4A",-3.70545249024178
"MYO5B",-3.70587578228551
"RIMBP3C",-3.70753450141193
"ZNF717",-3.70772528659122
"CRNN",-3.70819096667753
"SLC38A4",-3.70951459116344
"NEK1",-3.70965174148184
"SEC23B",-3.71060596175969
"AGO4",-3.71075216137541
"PPP1R3B",-3.71090087792209
"GSR",-3.71105309453648
"CEP63",-3.71295627773695
"IGLV4-60",-3.71340717127194
"NR3C1",-3.71489829522537
"BLOC1S5-TXNDC5",-3.71506860756991
"FNIP1",-3.7177870667537
"COQ3",-3.71918465612405
"SELL",-3.71932635906027
"ESRRG",-3.71962816320979
"EEF1A1P19",-3.72028680550156
"EXOC5",-3.72030678833074
"DOCK7",-3.72038105300999
"PHOSPHO2",-3.72128834335077
"OR4F3",-3.72166453400949
"SPATA1",-3.72187454005175
"STAM",-3.72210190740317
"USP37",-3.72261731126948
"AP1G1",-3.72335033931436
"ATF6",-3.72335619300894
"ITK",-3.72336174398646
"OPHN1",-3.72449058239297
"CAMKMT",-3.72595333830678
"WASHC3",-3.72661537023855
"KLKB1",-3.7268777128844
"IL7",-3.73108371055339
"GSKIP",-3.73154473931037
"ZNF426",-3.73177079774835
"STRCP1",-3.73225573529951
"XPOT",-3.7328234705828
"IFT25",-3.73297998696344
"IQGAP2",-3.73447072303614
"NUDT21",-3.73514818079454
"EXOSC2",-3.73612917630546
"GPAM",-3.7362779862101
"PARP8",-3.73759511098868
"RPL17P9",-3.73773814068359
"SLC9A9",-3.73891809723267
"SDR16C5",-3.73914337316498
"RAVER2",-3.74159501573243
"IGKV1ORY-1",-3.74209047798739
"FOXP1",-3.74294891036727
"TENT2",-3.74412448115542
"DPY19L2",-3.74480005409937
"VPS37A",-3.74500958027537
"KPNA5",-3.74716429017625
"RPS27A",-3.75143983660226
"VAMP7",-3.75285312488972
"ELF1",-3.75352537316884
"DDX1",-3.75370758645031
"NDUFA6",-3.75509677869203
"LINC01755",-3.75600859157422
"FNDC3A",-3.75609959177676
"SNORA40",-3.75638019108604
"AP3M1",-3.75668717249502
"ASB9",-3.75795031961616
"ZNF849P",-3.75953852763387
"RPL23AP74",-3.76001465070002
"SELENOK",-3.76016044356797
"SPATA18",-3.76040909877186
"TAS2R31",-3.76059525090277
"RPL24P8",-3.76105167205876
"VAPB",-3.76170574262309
"FOXN2",-3.76200215211331
"PPIG",-3.76236557345818
"GARNL3",-3.76354422862108
"GTF2H5",-3.76379454496444
"SENP7",-3.76395918463468
"CADM1",-3.76496792035735
"MMD",-3.7658403810861
"MICU2",-3.76630071319434
"PHIP",-3.76695499586382
"MAP10",-3.76766590299345
"CISD2",-3.76802541293542
"FPR2",-3.76819493520799
"VPS13A",-3.76880772766644
"CAPNS1P1",-3.770337318776
"CNOT6L",-3.77111490185854
"CALU",-3.77177867379679
"GLA",-3.77269672017029
"NPIPB2",-3.77327678924403
"SUPT3H",-3.77403595331742
"TUBB4A",-3.77419169314716
"ELF2",-3.77603329690953
"GSK3B",-3.77661731664641
"CNTF",-3.78057556831224
"SNORA28",-3.7806020863551
"ACOX1",-3.78152263695892
"NBPF3",-3.78254614999972
"ZNF14",-3.78257392376223
"RBM45",-3.78264698009636
"LOC107986822",-3.78367005290793
"UBQLN1-AS1",-3.78477165606156
"ORMDL2",-3.78500396211113
"SKIC8",-3.78503836259183
"PACRGL",-3.78525299656322
"ZNF56P",-3.78599204407535
"BIRC2",-3.78663786999135
"ZNF677",-3.78717394180189
"ELP2",-3.79058601410613
"GALNT1",-3.79206774110558
"JKAMP",-3.79208986193659
"VWDE",-3.79247968083605
"ZNF112",-3.7927339357803
"GSTM5",-3.79415605620684
"STARD4",-3.7942539560712
"DNAJB9",-3.79428226933083
"FUT2",-3.79460389432175
"SH3GL3",-3.79462876844973
"FAM13B",-3.79473314132018
"RAB11FIP2",-3.79514849905052
"PHC3",-3.7964328591951
"ZFAS1",-3.79648827337715
"ARMC8",-3.79830677313285
"CNTN1",-3.79845795293508
"LPGAT1",-3.79980435277192
"IGKV1D-37",-3.8008462292042
"FAM200C",-3.80119120805377
"FKBP6P2",-3.80262868550912
"CCDC152",-3.80335881512145
"BBS4",-3.80357347406519
"IGKV1D-8",-3.80671164990109
"PCDHB10",-3.80739983342552
"IGHV1-58",-3.80749082432119
"HSPA4",-3.80768601959849
"SEC63",-3.80861266928489
"ZNF627",-3.80873187348726
"SNORA65",-3.80890919821464
"LRRC49",-3.81030851192178
"GDAP2",-3.81110116196945
"DDX18P1",-3.81173225873845
"MYSM1",-3.81278053374167
"DNAJC27",-3.8141000609802
"PSG7",-3.81456411361959
"PTPN22",-3.81508359876893
"FGF7P3",-3.81512832399338
"VPS13C",-3.81576964577783
"CCDC88A",-3.81676277512292
"ARB2A",-3.81686665776521
"RPS11",-3.81720734809257
"CA5B",-3.81770030661612
"ZNF148",-3.81805236809785
"ZNF630",-3.81810017070741
"TRAV9-2",-3.81829584488901
"WDSUB1",-3.81948002433156
"RTEL1P1",-3.82001172147749
"MTX3",-3.82069772106803
"COPS3",-3.82326610947222
"ATP8B1",-3.8233299101388
"NIPBL",-3.82391892202367
"DDX10",-3.82391992300577
"HMGCS2",-3.82392797823324
"ZDHHC20",-3.82394699612093
"ZNF583",-3.82411887355054
"SNORD116-18",-3.8251631679771
"RWDD1",-3.8256343981125
"ADAM28",-3.82674973917574
"GNG2",-3.8267584476401
"NCK1",-3.82766941380057
"HSF2",-3.83071411259851
"IARS2",-3.83086998793905
"DIPK1A",-3.83137149826297
"FAM86B2-DT",-3.83206637193787
"RLIM",-3.8321568598367
"IFNGR1",-3.83365230241919
"LERFS",-3.83369520958998
"PIGB",-3.83448115394885
"ARHGAP12",-3.83456345343746
"LOC441666",-3.8348765267197
"HBG2",-3.83592714626443
"ADGRB3",-3.83752574145632
"CNOT2",-3.83822655230769
"ZNF84",-3.83842728606578
"HELZ",-3.83886705598434
"FAM27C",-3.83970178873755
"SERPINA5",-3.84016289077987
"PIWIL2",-3.84119187444161
"TRAPPC13",-3.84433662536913
"CEP76",-3.84500696087304
"ANKRD36",-3.84514526734851
"TMEM106C",-3.84624836014231
"NODAL",-3.84656859519774
"STC1",-3.84841307173716
"CMC2",-3.84851803507966
"PIK3C2A",-3.84955592130616
"CTNNB1",-3.85010434180055
"ERBB4",-3.85028566353801
"ATP6V1B1",-3.85138295253946
"PKD1P2",-3.85245885295441
"HDDC2",-3.85294737384809
"SNORA44",-3.85423605459443
"BAZ2B",-3.85520670520022
"TEX30",-3.85566571015739
"IGHV3-62",-3.85613412869572
"ANKRD26",-3.85667348323083
"ZNF718",-3.85794001951597
"EPB41L5",-3.85856256352762
"CYCS",-3.86013418315142
"CHMP2B",-3.86354930690019
"ATP6V0A4",-3.86438605282335
"RPS4XP6",-3.86551624423354
"TUBB8P1",-3.86618738003727
"AMY1A",-3.86739576901337
"EFEMP1",-3.86744939832486
"TVP23C",-3.8682789893796
"HTR2B",-3.86836630797227
"HSD17B3",-3.86923671682741
"CCDC122",-3.86939452627497
"KRABD2",-3.87079128206119
"TBC1D5",-3.87115866085188
"ALG10B",-3.87340926992086
"DNAJB6P7",-3.87457408080799
"LGI1",-3.87604634833045
"GUSBP14",-3.87675575130656
"TRMT10B",-3.87836676174429
"PSMC1P10",-3.87840400798253
"PREX2",-3.87854049304656
"DEFB1",-3.87855483305962
"NPAT",-3.87884345175965
"LY75-CD302",-3.87884891675947
"FMO1",-3.88000669192707
"BLNK",-3.88275679013819
"PLRG1",-3.88330542833587
"CPA6",-3.88435046272981
"FBXL4",-3.88617262788504
"PIKFYVE",-3.88729097314688
"ARHGAP15",-3.89006665806243
"PIGR",-3.89032816968151
"GPHN",-3.8911803228586
"ABCA5",-3.89131970290383
"CNIH4",-3.8913715836093
"ZMYM2",-3.89164777787456
"RNF139",-3.89231278773833
"EYA3",-3.89256275977961
"TRDN",-3.89288403642165
"ZNF876P",-3.89309993014149
"MOB4",-3.89404167984731
"LGALS3",-3.8941529122538
"LOC100996643",-3.89492969644131
"UGT1A10",-3.89509270998385
"RPL21P125",-3.89627361601409
"DPY19L3",-3.89809714271838
"GABRG2",-3.89849536991307
"TNFRSF11A",-3.89859194051887
"ABHD5",-3.89860548019843
"TRIM34",-3.8987623847513
"GABRB2",-3.89927936035509
"GATM",-3.89946484217683
"EYA2",-3.9021205941178
"COL6A5",-3.90243728852887
"PRDX1",-3.90246414022376
"SH3BGRL2",-3.90256785081484
"GBP6",-3.90265188674467
"OFD1",-3.9029434308747
"APOL4",-3.90310383573131
"SLC1A2",-3.90338556878088
"ARRDC3",-3.90344131035547
"CMA1",-3.90348574487451
"CLEC7A",-3.90491273809505
"ARLN",-3.90583245216923
"COX20",-3.90593334832512
"TRAV12-2",-3.90738417952837
"FH",-3.90740691652795
"NPIPB13",-3.90797075094708
"RPL34",-3.90835465135448
"SPDYE18",-3.90867539485276
"DTWD1",-3.90956485665815
"GPR63",-3.90962936723935
"BTLA",-3.91072916934471
"TRIP11",-3.91077320021405
"NTAN1P2",-3.91077775746585
"GNG12",-3.91114476690188
"PRKAR2A",-3.91338682339396
"SPATS2",-3.91487609470811
"FAIM",-3.91552762998243
"LOC105369736",-3.91628993935278
"ERMN",-3.91778302486434
"FTX",-3.91786468303713
"NANP",-3.91845415133932
"PAPOLG",-3.92062551391315
"TMEM192",-3.92154799294571
"RPS7",-3.92183145097155
"CDH20",-3.92347708362611
"GNPTAB",-3.92444976786376
"SNHG4",-3.92497108718918
"OR7E28P",-3.92633356131439
"FMC1",-3.9279199627939
"EEF1A1P3",-3.92865608939399
"KRT8P46",-3.92904932391256
"CCNE1",-3.93105214325556
"SLC25A12",-3.9312204974754
"RPL7L1",-3.9316828896671
"SNORD13",-3.9322193271188
"RERG",-3.93274496556459
"MRC1",-3.93353115420718
"KIF5B",-3.93437706011041
"HGD",-3.93445215820101
"ETFDH",-3.93504521699199
"LRPPRC",-3.93537441194332
"CA10",-3.93590963071967
"CLCNKB",-3.93719727960745
"CENPS",-3.93837451130218
"SCARNA3",-3.93851474335998
"TRAF6",-3.94041029783863
"ASAH2B",-3.9404311253501
"C9orf152",-3.94127924681806
"PIN4",-3.94185328301913
"SASS6",-3.94191306331933
"SNORA72",-3.94243521097095
"CAB39",-3.94249811892474
"ABRAXAS1",-3.94350289235279
"PSMC6",-3.9451271929493
"ACTA2-AS1",-3.94529947887914
"CNEP1R1",-3.94573879422169
"UBE2N",-3.94618163152372
"CLEC2B",-3.9465272670031
"TSTD3",-3.94662629669286
"NBPF14",-3.9467460761229
"TIGD6",-3.94756940917843
"XPO1",-3.94854691793265
"NEDD8",-3.94970528463175
"GOSR1",-3.9503805559597
"LOC105376177",-3.95052546682395
"SULT1B1",-3.95063343922087
"DTNA",-3.95089275105092
"TFF1",-3.95141071551458
"GPX2",-3.95145939026571
"MBD5",-3.95230769905804
"CD48",-3.95263398714494
"ZNF644",-3.9536248664941
"MRPL50",-3.95393389771887
"DNAL1",-3.95474106836581
"PECR",-3.95696136157114
"TATDN3",-3.95852611049446
"FAM86JP",-3.95879532363895
"ZNF566",-3.95895945886142
"CCPG1",-3.95957834413762
"SLC35F5",-3.96032409939555
"VRK1",-3.96032962695204
"GOLGA2P5",-3.96051632526855
"TMEM9B",-3.96142826271232
"BIN2",-3.96182561205508
"NME5",-3.96203707617165
"GLIDR",-3.96285977075287
"CXCR4",-3.96438495146422
"PTGES3L-AARSD1",-3.96893958021591
"RPTN",-3.96933183076734
"PPIAP41",-3.96959534042894
"KLRD1",-3.97082334342903
"IDI1",-3.97119973837205
"UEVLD",-3.97158663390031
"DENND4A",-3.97249167050833
"ZCWPW2",-3.97346386772669
"FAM200A",-3.97358304380122
"SUMO4",-3.97463116268111
"FA2H",-3.97522815983619
"SNORD16",-3.97567840382111
"ICE2",-3.97578013559304
"ZNF510",-3.9791523071877
"PDE5A",-3.97932940914612
"IL1RN",-3.98139295337901
"GNG10",-3.98295792745812
"CYB5R4",-3.9831376086827
"RIPPLY2-CYB5R4",-3.9831376086827
"UBB",-3.98315598082634
"VDAC3",-3.98437534260704
"CCDC112",-3.98556266881907
"SPRR3",-3.98565938396196
"MED17",-3.98592865236658
"C9orf78",-3.98594435008329
"NDUFAF7",-3.98598115418509
"PYROXD1",-3.98699994209592
"ARSL",-3.98707178169682
"RECQL",-3.98784411324422
"XG",-3.98807050192214
"EIF4BP5",-3.98895921654429
"RPS27AP12",-3.98903702164448
"HADHAP1",-3.99107799542671
"SNX6",-3.99249887760996
"ZNF284",-3.99294212276139
"SOCS5",-3.99408400616505
"UBE3A",-3.99468213735341
"LRRFIP2",-3.99540022692711
"ZNF514",-3.9957390852924
"NOMO2",-3.99767581860523
"PLK4",-3.99799672468643
"UPRT",-3.99847016249362
"IGHV3-6",-4.00009573474704
"STAT4",-4.00056885360974
"IGSF10",-4.00160351455147
"IFITM2",-4.00169286972903
"MAOA",-4.00177788234369
"THNSL1",-4.00230756176048
"MMUT",-4.00346012063241
"INTS14",-4.00487465227273
"AKAP5",-4.00544588546895
"ATP6V1C2",-4.00649801374706
"ASS1",-4.00687416445837
"CENPQ",-4.00771848597081
"STEAP1",-4.00776578665146
"TMTC3",-4.00809590583298
"ITGA2",-4.00899217467559
"PPIAL4C",-4.01019213975991
"TRGV4",-4.0114225298953
"L3MBTL4",-4.01235567599921
"FAM169BP",-4.01355286142567
"TRAK2",-4.01464643309587
"DDX11L11",-4.01490121131122
"VTRNA2-1",-4.01617773409354
"ASCC3",-4.01627494200671
"RBBP4P2",-4.01699842101297
"RBM12B-AS1",-4.01861482265757
"TGFBR3",-4.02071948244075
"SNORA14B",-4.02704293089289
"RPL26",-4.02738115842612
"RBMS1",-4.02780858793797
"ISL1",-4.02793975491016
"ZNF90",-4.02809857862779
"RNU2-2",-4.02877097474796
"SLC25A15",-4.02967945634621
"GABPA",-4.02998341748925
"SNORA46",-4.02999845547041
"PWAR5",-4.0318404121367
"PRCD",-4.0341851056333
"MSH3",-4.03451178587511
"IGHV2-26",-4.034774833082
"DMXL2",-4.03590278937011
"MSMO1",-4.03617793248851
"DYNLL1",-4.03767401640382
"NLRC4",-4.03778273167519
"IDH3A",-4.03872194930034
"SLC10A1",-4.03912507773886
"CFAP20",-4.03935927571147
"DLGAP1",-4.03954925521988
"MCTS2",-4.04246392604065
"LOC392196",-4.04260059567807
"PCGF5",-4.04303639240197
"AREG",-4.04446112345918
"STON1-GTF2A1L",-4.04500164675003
"LOC105374981",-4.04706156636607
"SEPT5-GP1BB",-4.04758524395529
"PPP1R9A",-4.04888140554315
"RPL5P4",-4.05022276054506
"CRY1",-4.05490597485448
"CCR2",-4.05541730849314
"MYO3B",-4.05570058985271
"ABHD14A-ACY1",-4.05578085389874
"ANKRD20A2P",-4.05661182027827
"FAM95B1",-4.05661182027827
"METTL18",-4.05789673831143
"GCNT1",-4.05898998054593
"GIMAP7",-4.06260956753962
"HMG20A",-4.06376690581748
"HAUS1",-4.06397131376252
"GSTA4",-4.0647085732389
"ANGPTL1",-4.06518405929092
"CHKB-CPT1B",-4.06593559440188
"SLC18A2",-4.0661995508041
