"ENTREZID","log2FC"
"728532",2.11342556527277
"23360",2.11240381706366
"574414",2.11217884016533
"55229",2.11101083685451
"1594",2.11021418652783
"128853",2.10922954479773
"643276",2.10887872602597
"79444",2.10839743350524
"90809",2.1072649483337
"11183",2.10726094870025
"221357",2.10671278070157
"403244",2.1066779909862
"10288",2.10623263907315
"100288520",2.10551168066697
"6391",2.10381527267429
"105372363",2.10369112167423
"100421718",2.10362786099952
"80342",2.10336421101761
"652975",2.10280782970598
"30811",2.10202039819819
"2019",2.10148717517805
"6095",2.10053480166142
"107075097",2.10038817071242
"6535",2.10021144204344
"402193",2.10019508745979
"1843",2.09999439672433
"6752",2.09885356733828
"100506915",2.09834824531493
"9620",2.09777936697774
"10814",2.09587044049774
"4182",2.09582715441999
"390433",2.09467756637679
"390431",2.09404268699259
"8766",2.09350375867202
"101805491",2.09266484992644
"797",2.09210728289833
"747",2.09179417299796
"274",2.09154927014476
"63940",2.09136188768902
"7556",2.09127242942648
"90121",2.08986588034986
"60672",2.08927285969389
"285834",2.08895803172897
"58191",2.08886836855407
"79829",2.08885895596292
"105375787",2.08861088391132
"6445",2.08831980279216
"2958",2.08831945494433
"6943",2.08831802888904
"106479402",2.08778194975019
"51218",2.08726334247065
"158674",2.08633902639381
"162517",2.08422522841801
"50863",2.08278531096193
"103695433",2.08275103956357
"388948",2.08258142740605
"100419786",2.08226019551574
"150572",2.08198751955006
"112574",2.08043032737921
"124906256",2.07991606925222
"147183",2.07958033361015
"7091",2.07929384896806
"23304",2.07901760576786
"101929031",2.07841641547805
"64108",2.07795960942972
"390283",2.0779568090147
"10953",2.07721152998776
"101669767",2.07684858166427
"144581",2.07579453228713
"23616",2.07571812947597
"5989",2.07425200606637
"54872",2.0736267320071
"106480312",2.07329085726498
"8227",2.07287584264699
"55900",2.07255553261315
"23274",2.07175336559301
"100129310",2.07142679916478
"55300",2.07118309606154
"11135",2.07045542372104
"100169756",2.07034447736833
"23187",2.07003507287379
"100422055",2.06987813545579
"100271292",2.06870718501663
"2986",2.06850753371531
"106481111",2.06763654414222
"124902229",2.06663626552928
"56920",2.0663682965475
"28356",2.06569108096328
"53944",2.06381256637531
"5729",2.06292541958305
"100132074",2.06280236824046
"81099",2.06247913753142
"6730",2.06188348609896
"8225",2.06178640858063
"4170",2.06038394954386
"23176",2.05975770045401
"22873",2.05914773238387
"109729184",2.05892235126779
"387111",2.05863089013559
"442907",2.05778825206836
"91582",2.05773130092504
"3743",2.05770118929285
"10991",2.05600795696657
"441442",2.0551609054194
"7335",2.05345326663117
"116092",2.05330747054419
"79876",2.05317006352651
"100873946",2.05302091316108
"65080",2.05277345828898
"102724334",2.05275103289573
"104472714",2.0509672584012
"105373418",2.05008400747264
"341416",2.04983964587677
"9288",2.04910951978236
"56172",2.04894157163512
"80217",2.04805909823541
"585",2.04757747670924
"60385",2.04706555662739
"340152",2.04674409157219
"23061",2.0466855934808
"83598",2.045502325858
"26994",2.04501060248622
"387914",2.0446152614757
"55974",2.04432294313301
"51364",2.04411086133545
"50944",2.04310851839445
"441332",2.04190640797931
"124044",2.04179638423349
"100506714",2.04166046763954
"283685",2.04112887452258
"28999",2.0409962034471
"100418904",2.0401547246648
"131870",2.03867403566958
"645432",2.03778943163183
"401138",2.03771327517823
"8879",2.03696605410746
"51226",2.03611153349993
"28",2.03549970834381
"51602",2.03520735542936
"2940",2.03456051862131
"7579",2.03428111611431
"105374312",2.03320806242537
"8192",2.03290798786839
"100132672",2.03261113600174
"126248",2.03125659749083
"109729137",2.02972895437492
"100270875",2.02864887173899
"10318",2.0285652260904
"22979",2.02813092079308
"81794",2.0275214444419
"158763",2.02659718950827
"54998",2.02639339426643
"142686",2.0258784471629
"54480",2.02568429520984
"79443",2.02556623789471
"1964",2.0252294226454
"152926",2.02472836694301
"100128140",2.02444736779011
"105374727",2.02403862512866
"84166",2.02385206219694
"113540",2.02362862044377
"100874023",2.02339172437521
"400709",2.02328874840866
"30818",2.02268064140798
"105371240",2.02183903343863
"27231",2.02177061316171
"1155",2.02102200132406
"653247",2.02069928634633
"4987",2.02020665699078
"126353",2.01989646925594
"7357",2.01984938440807
"26038",2.019694458026
"176",2.01910557150138
"164592",2.01879341493264
"65250",2.01841013931746
"3815",2.01840984704852
"728088",2.01840955579499
"100130701",2.0169198527854
"406969",2.01679061177696
"28987",2.01628896050013
"85014",2.01578353437236
"106481383",2.01564402438273
"102723989",2.01556674891125
"51151",2.01503146273728
"105373487",2.01502904772896
"56143",2.01474757404025
"647158",2.01468060652058
"919",2.01187479998132
"677840",2.01167665350645
"112802",2.01167188176351
"5814",2.01136069515797
"100289097",2.01072301083088
"283629",2.00997963974845
"1176",2.00890483664912
"4919",2.00884558276281
"134829",2.00847024255704
"54834",2.00719900061204
"26818",2.007198958487
"84950",2.0071988230111
"7314",2.00719822797037
"124907968",2.00690358618895
"81833",2.00618161538123
"1364",2.005031808598
"100131816",2.00468617357094
"381",2.00462191645332
"26246",2.00453759146599
"103695435",2.00386371786309
"442191",2.00385425101042
"101929152",2.00341964114872
"2766",2.00133645709424
"284114",2.00107114625231
"4201",2.00099848802561
"101927039",2.00091727293118
"201626",2.00039952002893
"221301",2.00012754583963
"400406",1.99932666940394
"50604",1.99767571494973
"388820",1.99624536731871
"23555",1.99612504755676
"388882",1.99513542092801
"8644",1.99513448888181
"51106",1.99513327177389
"3298",1.99472619411656
"474343",1.9940767968095
"51042",1.99352167954825
"28640",1.99297209691963
"100505633",1.99216533483144
"144920",1.99194799537214
"9628",1.99161055964257
"132724",1.99160882506011
"9982",1.99126194518012
"64714",1.99120817739629
"4814",1.99107630064937
"57001",1.99105116013117
"10990",1.99043815670426
"56673",1.99002624218612
"100652939",1.98998621428388
"56659",1.98931035358746
"150962",1.98908261351972
"345079",1.98753415687873
"768217",1.98722178516837
"8569",1.98658104822533
"56112",1.98594705299926
"105379109",1.98460311911754
"57097",1.9843917607802
"11180",1.98425350537288
"828",1.9837590646683
"661",1.98369733699852
"85463",1.98231025081896
"450211",1.98171685930809
"401494",1.98154468374136
"106481625",1.98040446970567
"4185",1.97931183634813
"81875",1.97641310823513
"57537",1.9761912795858
"1534",1.97530601672577
"149297",1.97526920938852
"388581",1.97475003000683
"38",1.97448566135495
"7866",1.97421401625125
"133039969",1.97414188038885
"100130072",1.97393088900881
"8328",1.97306616777029
"2218",1.97306577332329
"8792",1.97306574819814
"147657",1.97306574400823
"79956",1.97306566605308
"127829",1.97306565552613
"374897",1.97306543984395
"6732",1.97306543274261
"129531",1.9730654105039
"441212",1.97306539023403
"9603",1.9730652856891
"91050",1.97306525331737
"80824",1.97306525047109
"8340",1.97306524715045
"275",1.97306524562823
"286148",1.97306521342948
"23588",1.97306519508752
"119746555",1.97306517952539
"8604",1.9730651784947
"56990",1.97306512327309
"404281",1.97306507232457
"345557",1.97306506125861
"54677",1.97306503713887
"150291",1.97306500669678
"3752",1.97306497781599
"125170",1.97306495591149
"56941",1.97306494422481
"57670",1.97306491688629
"5929",1.97306490635308
"100861514",1.97306489964874
"79635",1.97306488814643
"50628",1.97306485428364
"5498",1.97306484834967
"51442",1.97306484269985
"85457",1.97306484163086
"105369318",1.97306482989876
"5333",1.97306481668849
"29959",1.97306481513027
"28821",1.97306479137032
"220112",1.97306474840404
"85495",1.97306474144423
"83468",1.97306473958507
"5715",1.97306469188974
"825",1.97306467926019
"100169762",1.97306466792883
"79710",1.97306466216729
"100134869",1.97306465407777
"503693",1.97306465137313
"9694",1.97306464334324
"3924",1.97306463025513
"402057",1.97306460328495
"83540",1.97306456087711
"6598",1.97306455805615
"23596",1.97306454805328
"55143",1.97306454654911
"25769",1.97306453102598
"692158",1.97306451915024
"83543",1.97306451210591
"359793",1.97306450255826
"222826",1.97306449800751
"56849",1.97306446839664
"100131051",1.97306445648018
"54796",1.97306444839814
"7274",1.97306443653173
"55252",1.97306443526589
"23059",1.97306442602613
"374462",1.97306442377796
"23632",1.97306437349997
"729617",1.97306436961203
"728929",1.97306436271355
"120379",1.97306435766182
"5995",1.97306433721054
"133482",1.97306431899203
"192111",1.97306427396646
"10574",1.97306423785123
"147947",1.97306421828099
"2257",1.97306418859341
"5911",1.97306418163376
"7770",1.97306416905216
"100652739",1.9730641686692
"60485",1.97306416487741
"374899",1.97306415606075
"729561",1.97306415207266
"6528",1.97306411754438
"100158257",1.97306411003011
"100130311",1.97306403719807
"675",1.97306403362962
"93323",1.97306401644577
"653333",1.97306400964463
"7110",1.97306400909311
"554313",1.9730639546728
"8968",1.97306395246934
"132241",1.97306394768979
"23042",1.97306394128041
"79730",1.97306392860009
"2322",1.97306392077585
"222701",1.97306391767099
"25949",1.97306390942538
"2326",1.97306388920992
"1723",1.9730638860375
"7049",1.97306387811725
"152503",1.97306386675969
"2495",1.97306386427662
"55333",1.97306386329504
"100996571",1.97306384686055
"4539",1.97306384551129
"100134229",1.9730638434686
"182",1.97306383943148
"8790",1.97306383772866
"100289495",1.97306382331814
"4958",1.9730637856705
"5718",1.97306377644125
"101927348",1.97306373020277
"128",1.97306372763806
"10196",1.97306371278432
"55000",1.97306371069372
"387845",1.97306370918615
"1810",1.97306370244623
"644253",1.97306370138225
"3550",1.97306365425534
"6584",1.97306364159874
"28941",1.97306363555172
"57472",1.97306363236889
"29990",1.9730636047722
"100130562",1.97306358927022
"2651",1.97306357266438
"6169",1.97306355827463
"56121",1.97306354397538
"3809",1.97306352989003
"400129",1.97306349894216
"285362",1.97306348946777
"56171",1.9730634704526
"132299",1.97306346772444
"5360",1.97306344770454
"11078",1.97306344125584
"3037",1.97306343887041
"80005",1.97306342988555
"57665",1.97306339735944
"59",1.97306337464958
"100132153",1.97306332203026
"996",1.97306329541347
"28445",1.97306328940821
"3035",1.97306327220639
"51185",1.97306321977358
"151556",1.97306321585859
"5413",1.97306319121153
"2038",1.97306318571006
"100271104",1.97306314788679
"9363",1.97306312973018
"650059",1.97306312186224
"23234",1.97306310868546
"729679",1.97306309159518
"440400",1.97306307284141
"3799",1.97306304082783
"5244",1.97306302915668
"139324",1.97306302841996
"124783",1.97306302071772
"55279",1.97306300816013
"1363",1.97306300778541
"343450",1.97306296586743
"130576",1.97306296133645
"6947",1.97306295201949
"353133",1.9730629328198
"3140",1.97306285863559
"106480382",1.97306281391236
"64410",1.97306281213981
"54800",1.97306276014522
"3937",1.97306275703045
"139281638",1.97306275332771
"10926",1.97306274981688
"101929106",1.97306267802847
"9057",1.97306267232597
"100270879",1.97306258747598
"1268",1.97306258683504
"272",1.97306257782872
"10244",1.97306257732805
"10818",1.97306256606071
"319099",1.97306255923124
"91746",1.97306255560676
"26050",1.97306248044823
"100506321",1.97306240365741
"79033",1.97306235053191
"101926918",1.9730623377235
"374864",1.97306202911038
"56155",1.97306198378607
"28981",1.97306195828669
"25816",1.97306194856001
"102466656",1.97306193541699
"148709",1.97265814258295
"80157",1.97233967289635
"30000",1.9723233546437
"442909",1.97111830208837
"116541",1.96905253829655
"3745",1.96749953893775
"100316904",1.96738423426284
"9881",1.96666468734693
"51309",1.96607631382934
"106481129",1.96577887783576
"162427",1.9647338033922
"83853",1.964175534207
"83451",1.96417193727782
"30816",1.96400040669821
"284417",1.96317135224594
"124900476",1.96071331712613
"105373978",1.95968564093673
"101929130",1.95930129752022
"392193",1.9592365968442
"89790",1.95912764829061
"134265",1.95863153344246
"22849",1.95800637733222
"6174",1.95791746662372
"192683",1.95791725672
"23481",1.95787143949273
"1445",1.95763886475004
"9572",1.95763815332954
"6799",1.95737110187724
"440568",1.95668338402332
"9792",1.95660407112005
"79050",1.95648283403771
"84330",1.95546457030714
"127379729",1.95480538643159
"6533",1.95478508178415
"91461",1.95437723937972
"3442",1.95390517135786
"100419950",1.95312050314741
"644030",1.95257566930118
"126410",1.95192721576999
"389400",1.95181388418922
"1514",1.95165311858938
"2874",1.95059284806113
"5646",1.94895273612499
"100506233",1.94866443920974
"101929147",1.94775596969123
"128071543",1.94766626532084
"56931",1.94718653638627
"728116",1.94652707750141
"733",1.94296222321907
"926",1.94256070293428
"727821",1.9422936393113
"100130520",1.94201219494275
"6990",1.9419815024035
"496",1.94194345882522
"106479326",1.94131796309738
"3697",1.94124179824353
"6764",1.9410396416237
"100631269",1.94025512414964
"4881",1.94023209436526
"60676",1.94009184252386
"50856",1.94009166816782
"400451",1.94009128262395
"6748",1.9400909380893
"256957",1.94009091905848
"6569",1.94009086140804
"100852410",1.9400908529945
"283254",1.94009085279705
"726",1.94009084803547
"65975",1.94009084614496
"171019",1.9400908230839
"9582",1.94009078203769
"27291",1.94009077873595
"56521",1.94009065689098
"100887080",1.94009062307574
"124904643",1.94009058631397
"5747",1.94009051495165
"8543",1.94009050603079
"56983",1.94009041146992
"100421829",1.94009040465076
"10427",1.94009040356918
"100271383",1.940090361252
"7118",1.94009036118797
"80243",1.94009034831481
"3886",1.94009020463772
"401250",1.94009014601342
"83939",1.94009013312491
"79862",1.94009012063139
"730",1.94009010406209
"144568",1.94009010215629
"643253",1.94009010142722
"52",1.94009009331326
"285550",1.94009004694181
"92949",1.94009004198484
"83483",1.94009001147173
"9324",1.94008997744245
"9622",1.94008995099036
"28689",1.94008991948018
"729582",1.9400898959743
"4311",1.94008988109129
"2219",1.94008986781363
"100885850",1.94008984352506
"1414",1.94008984242368
"100419154",1.94008982087282
"9842",1.94008980083468
"23683",1.94008977471342
"10741",1.94008975932935
"55651",1.94008974930347
"9516",1.94008969906303
"23112",1.94008967879731
"399761",1.94008967650544
"100507032",1.9400896752489
"10595",1.9400896436524
"494551",1.94008962837966
"80345",1.94008959746784
"54906",1.94008957983866
"100505894",1.94008957879599
"51412",1.94008953966163
"400658",1.9400895310448
"27430",1.94008950957673
"677828",1.94008947873799
"3597",1.94008943820538
"6230",1.94008943422606
"10085",1.94008942670486
"1937",1.94008942523366
"58472",1.94008942323291
"27341",1.94008941355518
"100506060",1.94008939606368
"79074",1.94008935760672
"83480",1.94008935060604
"222194",1.94008934842805
"5467",1.94008933938659
"9709",1.94008933639549
"6557",1.94008930201642
"5538",1.94008926649212
"8974",1.94008925598541
"100529145",1.94008925551727
"643329",1.94008918924729
"30835",1.94008917815096
"6432",1.94008915737509
"10466",1.94008914535014
"55061",1.94008914159416
"440352",1.94008913058923
"57484",1.9400891260355
"1854",1.94008912565902
"7042",1.94008911782377
"115992",1.94008910415581
"3674",1.94008909066232
"64224",1.9400890834729
"124540",1.9400890652257
"4067",1.940089060141
"10114",1.94008904507628
"122319435",1.94008904456933
"7554",1.94008901081407
"9095",1.94008900458186
"199870",1.94008900306001
"84172",1.94008899514695
"3888",1.94008898837386
"729967",1.94008896516852
"28439",1.94008896271688
"57614",1.94008894367974
"80222",1.94008892248976
"3048",1.94008891373825
"654780",1.9400889076036
"3909",1.94008890705931
"5450",1.9400889031646
"3627",1.94008886446082
"54857",1.94008885630648
"11017",1.94008881643275
"2979",1.94008881040014
"767612",1.94008880088552
"5740",1.94008879958749
"136319",1.94008879707727
"11224",1.94008877043904
"7084",1.9400887110516
"23201",1.94008868750072
"3820",1.94008868747958
"28812",1.94008868346035
"54963",1.94008866710895
"8815",1.94008863947961
"79986",1.9400886350935
"80055",1.94008862546292
"116285",1.94008862172655
"84913",1.94008862074267
"102724135",1.94008860923917
"552900",1.94008858344817
"10483",1.94008855842487
"55008",1.94008855504511
"27335",1.94008852019516
"102724904",1.9400885055434
"9611",1.9400884938592
"4306",1.94008849317693
"26098",1.94008846363316
"29887",1.94008844916294
"100271141",1.9400884281648
"160365",1.94008840616924
"9649",1.94008840332911
"84812",1.94008839823509
"79612",1.94008836144957
"124900638",1.94008834225284
"7414",1.94008833669447
"119774",1.94008833669201
"6195",1.94008832991895
"51074",1.94008832847377
"6566",1.94008827264641
"54675",1.940088270059
"140714",1.94008825911513
"222234",1.94008825653569
"51575",1.94008825560227
"28307",1.94008824925428
"7326",1.9400882387805
"7818",1.94008821107323
"65997",1.9400881898678
"342892",1.9400881847743
"6875",1.9400881755285
"101927761",1.94008817223766
"401492",1.94008816067274
"10761",1.94008814659271
"101927117",1.94008814510678
"100507341",1.94008813050144
"23788",1.94008810278329
"23150",1.94008808060138
"54926",1.94008807112015
"8826",1.94008802150414
"54875",1.94008799863593
"121391",1.94008796881429
"57189",1.9400879623018
"51520",1.94008795747846
"692148",1.94008795685564
"114899",1.94008793421569
"960",1.94008790470623
"8366",1.94008790212803
"133383",1.94008782540922
"27436",1.94008780922272
"5743",1.9400877753281
"9652",1.94008773715246
"101928203",1.94008769740028
"55294",1.94008769125972
"2549",1.94008766218948
"6867",1.94008757982355
"23020",1.9400875577028
"8480",1.9400875428891
"5686",1.94008753358781
"201931",1.94008742949694
"218",1.94008740175209
"10439",1.9400873601987
"285958",1.9400873468797
"31",1.94008725314145
"102723407",1.94008719015315
"6667",1.94008709811373
"164684",1.94008708296627
"8760",1.94008698895389
"149047",1.94008652518861
"7637",1.93897805080298
"1973",1.93751035782221
"124906685",1.93659098066805
"124904471",1.93573092397767
"3784",1.93567750008922
"27152",1.9351647320292
"65999",1.93457842341556
"94233",1.93416356897183
"6276",1.93386957022206
"1152",1.93351050597063
"100874054",1.9329216827225
"105379327",1.93267877823237
"347735",1.93206125048361
"57549",1.93154983422649
"105369443",1.93148661531292
"401638",1.93126334431841
"28787",1.9308931266937
"28708",1.9303635223237
"8437",1.9302786879796
"100422300",1.92987159132384
"343170",1.92844832035006
"3078",1.92839105855912
"3872",1.92625595163613
"25878",1.9251796455301
"729083",1.92290104986624
"80725",1.92286852498758
"286467",1.92286695601753
"253639",1.92273279023441
"341128",1.92082049636437
"25961",1.91955364006877
"105372476",1.917126246189
"643853",1.91705790739
"6326",1.91677158385687
"2052",1.91655584507936
"101927766",1.91524445934284
"339483",1.91522380486267
"11057",1.91466391001531
"7410",1.91423896063827
"728501",1.91311229772847
"101929247",1.91144107701665
"100170841",1.91109357084965
"255374",1.91089079287301
"54922",1.91049910546145
"2999",1.90984977327908
"100271043",1.9092904382789
"112495",1.90917862819909
"101928371",1.90911631568386
"100873484",1.9079895380195
"101928251",1.90781360097529
"54819",1.90781258082485
"51646",1.90781211140362
"55425",1.90781191207194
"389672",1.90781189714703
"8287",1.90781178294861
"26747",1.90781176816005
"80862",1.90781171848481
"729211",1.90781164949971
"10576",1.90781153695312
"8406",1.90781151886447
"643008",1.90781151256737
"115024",1.9078114848881
"142678",1.90781148243378
"440732",1.90781144849599
"100505641",1.90781136592346
"100130892",1.90781133458368
"2224",1.90781131833931
"387640",1.90781127397109
"92689",1.90781122328654
"114118903",1.90781121308451
"440419",1.90781109718572
"525",1.90781106254941
"1794",1.90781098190872
"1111",1.90781090554729
"442213",1.90781086321665
"55147",1.90781086127934
"6788",1.90781083645472
"81610",1.90781083396593
"91949",1.90781083250439
"7750",1.9078108297445
"9290",1.90781082663651
"2329",1.90781082333984
"29899",1.90781080386837
"117143",1.90781077707017
"677825",1.90781076554929
"51000",1.90781075468763
"114908",1.90781074331452
"107986763",1.90781073108605
"9068",1.90781072348551
"148327",1.90781071606026
"441389",1.90781068200642
"23250",1.90781067351566
"148362",1.90781065867625
"339896",1.90781065483413
"6940",1.90781064539082
"100271055",1.90781064073951
"51079",1.90781062818597
"1356",1.9078106206579
"51463",1.90781061814735
"388566",1.90781060967693
"284353",1.90781060428292
"7697",1.9078105597202
"441094",1.90781054520757
"55837",1.90781053495098
"1948",1.90781053358153
"125144",1.90781050252921
"100526835",1.90781050233404
"728315",1.90781047703028
"124900525",1.90781047410051
"55591",1.90781046189219
"90736",1.90781046042202
"83737",1.90781045664355
"441425",1.90781042826114
"724033",1.90781042064218
"3625",1.90781040564601
"317761",1.90781039497522
"100271594",1.90781039474926
"2555",1.90781038938205
"200765",1.90781038585419
"11123",1.90781036366304
"5991",1.90781036232879
"54583",1.90781035911941
"440067",1.9078103510414
"1910",1.90781033547286
"51639",1.9078102735015
"5775",1.90781024151103
"2554",1.90781024070687
"143684",1.90781023511435
"1374",1.90781022779003
"8875",1.90781021666631
"55589",1.90781021656744
"9320",1.90781019453197
"150274",1.90781019202229
"55184",1.90781018851093
"55159",1.907810175561
"84140",1.90781015805241
"6751",1.90781015791002
"10534",1.9078101534096
"160335",1.90781014450669
"79717",1.9078101393014
"9202",1.90781010519587
"55757",1.90781009204886
"148789",1.90781006604705
"1965",1.90781005916274
"154664",1.90781005230161
"100873416",1.90781004752262
"84303",1.9078100436124
"342132",1.90781000788751
"7979",1.90780999080208
"102724917",1.90780998849429
"25880",1.90780996210209
"55437",1.9078099336725
"1666",1.90780992470156
"196374",1.90780991924055
"3766",1.9078099174981
"3557",1.90780991366353
"5610",1.90780991009876
"84851",1.90780987793927
"388646",1.90780987634341
"100033431",1.90780986597332
"400746",1.90780986370263
"28908",1.90780986020057
"100421775",1.9078098524407
"100887068",1.90780984235044
"23287",1.90780983803883
"121233923",1.90780983352138
"4249",1.90780982755243
"3280",1.90780980309502
"80341",1.90780979061395
"10775",1.907809787361
"91694",1.90780978729328
"100419743",1.90780978022703
"399",1.907809762979
"728369",1.90780975542695
"54659",1.90780975077536
"126568844",1.90780974804159
"84930",1.90780974698947
"222642",1.90780973340664
"7334",1.90780972470651
"102723413",1.9078097226499
"8029",1.90780972101014
"9096",1.90780970902181
"100534599",1.90780968556824
"3622",1.90780968144932
"55879",1.90780967854734
"51559",1.90780967547148
"644972",1.90780966264018
"55819",1.90780965961177
"6519",1.90780964144667
"3502",1.90780964074357
"27347",1.90780963717964
"9519",1.90780961788678
"4130",1.90780959932309
"4675",1.90780958796252
"8890",1.90780957733659
"574042",1.90780956955852
"8471",1.90780954476777
"968",1.90780953579796
"25834",1.90780951999746
"105377424",1.90780951448669
"9039",1.9078094998468
"2539",1.90780948452414
"8930",1.90780948215794
"57562",1.90780948118497
"27075",1.90780947673922
"142940",1.90780947336048
"7010",1.90780945991358
"100532724",1.90780945887516
"319143",1.90780945677665
"4869",1.90780944740706
"79658",1.90780944036804
"22866",1.90780942653798
"83661",1.90780942509168
"100271489",1.90780942173867
"84176",1.90780941741507
"28673",1.90780941651198
"644511",1.90780941051811
"84671",1.90780939953585
"401397",1.90780938275751
"2752",1.90780938219851
"8334",1.90780933107731
"79068",1.90780932512586
"83541",1.90780932368046
"387890",1.9078093188072
"84878",1.90780931546055
"23480",1.90780927957873
"950",1.9078092703502
"101927983",1.90780925393758
"317719",1.90780925317994
"10006",1.90780925265959
"653737",1.90780923743317
"55711",1.90780920407482
"100129707",1.9078092014251
"55870",1.90780918728888
"100418706",1.90780917197386
"107282092",1.90780916714141
"51260",1.9078091481817
"100529261",1.90780914193852
"100008587",1.90780911320284
"22877",1.90780911223708
"646",1.90780910626051
"51021",1.90780905874263
"147923",1.907809046461
"4285",1.9078090450962
"5137",1.90780903594451
"55106",1.90780897066822
"100507143",1.9078089503679
"55610",1.90780893946174
"51091",1.90780893367384
"122539212",1.90780888996617
"6148",1.90780884592444
"9107",1.90780882688507
"55659",1.90780877494142
"84803",1.90780876598774
"147991",1.9078087527798
"284098",1.90780874225433
"51692",1.90780874125187
"84900",1.9078087190698
"55793",1.90780866314117
"11193",1.90780863047062
"643394",1.90780862549193
"1855",1.90780861557685
"25984",1.90780857802066
"54806",1.90780855413878
"959",1.9078085443074
"618",1.90780853150726
"57544",1.90780853043603
"116435289",1.90780852574299
"10906",1.90780851543916
"91750",1.90780846696317
"100271282",1.90780846677845
"65251",1.90780845103684
"1793",1.90780841720772
"10980",1.9078084161313
"170958",1.90780841595038
"105369140",1.90780839374237
"339788",1.907808384669
"23358",1.90780838415977
"646665",1.90780838201426
"100130155",1.90780834798775
"28915",1.90780826636781
"125775238",1.90780826080422
"55149",1.90780818149049
"713",1.90780817349543
"55183",1.90780816878729
"57396",1.90780812425026
"54870",1.90780807678505
"7050",1.90780797937433
"28592",1.90780791897551
"319",1.90780791772398
"126626",1.90780787130753
"122525",1.90780782274312
"643343",1.90780781690053
"4118",1.90780776149426
"1716",1.90780773414976
"402569",1.90780764848178
"7634",1.907807591739
"440934",1.907807555809
"727758",1.90780744895035
"5325",1.90745959232362
"51690",1.90668232250499
"3763",1.90532151855675
"100528016",1.90518719412086
"10137",1.90509352180045
"100288077",1.9044036141167
"57158",1.90433267604082
"89848",1.90376303797912
"100129396",1.9034925482888
"7448",1.90333536411698
"145258",1.9022162942298
"389320",1.9020538702514
"100133128",1.90130452259985
"5252",1.9010706725579
"55222",1.90043245756413
"727838",1.90029027931392
"5053",1.90006158604524
"283463",1.89952202551892
"100128386",1.89873965773405
"147699",1.89799055063312
"100271163",1.89733592907379
"51545",1.8968371323448
"3135",1.89642270763154
"4618",1.89624184707394
"8784",1.89495842197212
"60386",1.89473398014936
"106480261",1.89336347247401
"100507053",1.89242440407162
"57577",1.89167534430606
"80099",1.89114038974709
"124903702",1.89087466522641
"2771",1.88951165300332
"9633",1.88891955268759
"80212",1.88874734043968
"157638",1.88864734563042
"653808",1.8884295856038
"7249",1.88813491502145
"57348",1.88790568187441
"9156",1.88776428657838
"6650",1.88757104015267
"4683",1.88718032617848
"5940",1.88547019719239
"389541",1.88476476894553
"100996665",1.88453300944571
"28406",1.88394038335919
"149371",1.88276240416754
"100129616",1.88270198762333
"130752",1.88269866679116
"376497",1.88257140119698
"84251",1.88227694461806
"6415",1.8805280666871
"25844",1.88027986012323
"10821",1.88014533297044
"100302289",1.87989952093097
"284344",1.87988682869311
"653635",1.87984868765432
"440173",1.87973318697153
"9446",1.87963593133963
"146894",1.87963306617312
"100873982",1.87921575051338
"285668",1.87839924080602
"131377",1.87711721023176
"3725",1.87535891968769
"5753",1.87529902270141
"1777",1.87465852026466
"57680",1.8746584504244
"10799",1.87465679759448
"55787",1.87465566401246
"441024",1.87317141327495
"2880",1.87295441856872
"4038",1.87267541020826
"105372840",1.87222450060468
"731275",1.87221834553545
"10197",1.87204253752321
"28811",1.8705188646412
"103164619",1.86967753157726
"23047",1.86964667156467
"144423",1.86948342161311
"25953",1.8688389200716
"6339",1.86792594934138
"6135",1.86765751709418
"55177",1.86734224592673
"100192204",1.86695571390914
"101928093",1.86689665900398
"81127",1.86627236631053
"81629",1.86612489235917
"123464513",1.86605069660373
"57528",1.86600774298041
"124903050",1.86531888028739
"254552",1.86476218591314
"441495",1.86463856892704
"100420527",1.86417772878235
"181",1.86298333788356
"221391",1.86296137141967
"100500880",1.86286222811588
"51631",1.86220084798389
"5928",1.862200362736
"6549",1.86219901225634
"162239",1.86219875028577
"393",1.8620206489781
"442479",1.86080429565945
"27005",1.8600100837712
"5822",1.85952234857405
"326286",1.85944274212163
"102724351",1.85890466617206
"100506721",1.85890299604887
"124901168",1.85880872950838
"57664",1.85791085401487
"2275",1.85773112494236
"3834",1.85762374412255
"64859",1.8567409539376
"65992",1.85634275500313
"8859",1.85611835001906
"23130",1.85603414192147
"319117",1.8558816889723
"64788",1.85556388301822
"6790",1.8552186138768
"1947",1.8546780415361
"146206",1.85362026759507
"100313771",1.85293757170233
"107987059",1.8520222974453
"100507475",1.85184555460827
"124905179",1.85179458166528
"118471",1.8514590372546
"1302",1.85108838245325
"4828",1.85087162159987
"286",1.85057081659914
"124902436",1.8496522864167
"79933",1.84960464175024
"9640",1.8488124312143
"203197",1.84872987122134
"730087",1.84818613385123
"100526771",1.84818548764059
"106479242",1.84780099565122
"646627",1.84756867604617
"8834",1.84644991291832
"253143",1.84620573378506
"728498",1.84564851567895
"374308",1.8454436472208
"100271471",1.84394362858634
"55148",1.84304859925529
"123041",1.84265528469901
"23210",1.84223136280992
"23308",1.84094344732199
"57795",1.84010572990557
"116151",1.83969607718484
"100506462",1.83935884861185
"91074",1.83927801571619
"10788",1.83922150425788
"646174",1.83888584008256
"401981",1.83779908961303
"7545",1.83700954569918
"10586",1.83675348739598
"6920",1.8359730665081
